Sample,emax,Ct1S0pp,Ct1S0np,Ct1S0nn,Ct3S1,C1S0,C3P0,C1P1,C3P1,C3S1,CE1,C3P2,c1,c2,c3,c4,cD,cE,Nucl bra,J bra,P bra,n bra,Energy bra,Nucl ket,J ket,P ket,n ket,Energy ket,Zero,One,Two,Rch
100524,6,-0.341431067146,-0.348897216684,-0.344298987005,-0.263014044429,2.65446055488,1.318909517722,0.004266593934,-1.193557115192,0.958594143234,0.591739067935,-0.815095636609,-0.738143288417,-0.586516001464,-0.506633376076,0.882816280257,2.934421214507,0.761287570712,O16,0,+,1,-102.019064,O16,0,+,1,-102.019064,7.30938161,0.0,0.0,2.8282136588313125
100524,4,-0.341431067146,-0.348897216684,-0.344298987005,-0.263014044429,2.65446055488,1.318909517722,0.004266593934,-1.193557115192,0.958594143234,0.591739067935,-0.815095636609,-0.738143288417,-0.586516001464,-0.506633376076,0.882816280257,2.934421214507,0.761287570712,O16,0,+,1,-84.3892505,O16,0,+,1,-84.3892505,7.65020064,0.0,0.0,2.887838556775638
100673,6,-0.329452227801,-0.326489465943,-0.326299209016,-0.251406311712,2.297465351425,0.720060680001,-0.020300749789,-0.878688929483,0.873867719057,0.493219893286,-0.873164063714,-0.727995900548,-0.427929878732,-0.668971876839,1.013713892044,-0.864257142112,-0.342892905177,O16,0,+,1,-98.4401982,O16,0,+,1,-98.4401982,7.08927468,0.0,0.0,2.7890295032501897
100673,4,-0.329452227801,-0.326489465943,-0.326299209016,-0.251406311712,2.297465351425,0.720060680001,-0.020300749789,-0.878688929483,0.873867719057,0.493219893286,-0.873164063714,-0.727995900548,-0.427929878732,-0.668971876839,1.013713892044,-0.864257142112,-0.342892905177,O16,0,+,1,-79.0282843,O16,0,+,1,-79.0282843,7.48851619,0.0,0.0,2.859707516512834
101992,4,-0.342090504902,-0.348513177984,-0.344333061066,-0.264962365967,2.684727073382,0.960744831497,-0.0205007598,-0.971470145968,0.986545388226,0.585594584004,-0.925106745198,-0.703875811542,-0.561737133638,-0.513328280823,0.926378846133,-2.307873830515,-0.349008067909,O16,0,+,1,-88.6592186,O16,0,+,1,-88.6592186,7.233603,0.0,0.0,2.8147848745508064
101992,6,-0.342090504902,-0.348513177984,-0.344333061066,-0.264962365967,2.684727073382,0.960744831497,-0.0205007598,-0.971470145968,0.986545388226,0.585594584004,-0.925106745198,-0.703875811542,-0.561737133638,-0.513328280823,0.926378846133,-2.307873830515,-0.349008067909,O16,0,+,1,-105.561608,O16,0,+,1,-105.561608,6.85235554,0.0,0.0,2.7462276726447863
111123,8,-0.339418026889,-0.338165754205,-0.337805768047,-0.23600780605,2.510679475784,0.430945639705,0.058425351218,-0.871905379576,0.745008086931,0.353839755451,-0.787616268025,-0.759662778228,-0.3737725643,-0.788715042948,1.082941089284,3.262141320723,0.648280219236,O16,0,+,1,-115.262941,O16,0,+,1,-115.262941,7.18897952,0.0,0.0,2.806847058533828
111123,4,-0.339418026889,-0.338165754205,-0.337805768047,-0.23600780605,2.510679475784,0.430945639705,0.058425351218,-0.871905379576,0.745008086931,0.353839755451,-0.787616268025,-0.759662778228,-0.3737725643,-0.788715042948,1.082941089284,3.262141320723,0.648280219236,O16,0,+,1,-77.3922418,O16,0,+,1,-77.3922418,7.92753089,0.0,0.0,2.9354627880455237
111123,6,-0.339418026889,-0.338165754205,-0.337805768047,-0.23600780605,2.510679475784,0.430945639705,0.058425351218,-0.871905379576,0.745008086931,0.353839755451,-0.787616268025,-0.759662778228,-0.3737725643,-0.788715042948,1.082941089284,3.262141320723,0.648280219236,O16,0,+,1,-101.304038,O16,0,+,1,-101.304038,7.5207342,0.0,0.0,2.8653350746465933
111185,6,-0.333584584391,-0.327803127995,-0.333016554071,-0.237843353611,2.343041945087,0.5181796906,0.004665318362,-1.048761992169,0.850869033086,0.250016341659,-0.733507096751,-0.736509382878,-0.407460331641,-0.718543544398,1.013807280277,-0.386337967289,-0.252156633385,O16,0,+,1,-88.8479764,O16,0,+,1,-88.8479764,7.66756161,0.0,0.0,2.8908428701677993
111185,8,-0.333584584391,-0.327803127995,-0.333016554071,-0.237843353611,2.343041945087,0.5181796906,0.004665318362,-1.048761992169,0.850869033086,0.250016341659,-0.733507096751,-0.736509382878,-0.407460331641,-0.718543544398,1.013807280277,-0.386337967289,-0.252156633385,O16,0,+,1,-101.929469,O16,0,+,1,-101.929469,7.35967195,0.0,0.0,2.8370905590058273
111185,4,-0.333584584391,-0.327803127995,-0.333016554071,-0.237843353611,2.343041945087,0.5181796906,0.004665318362,-1.048761992169,0.850869033086,0.250016341659,-0.733507096751,-0.736509382878,-0.407460331641,-0.718543544398,1.013807280277,-0.386337967289,-0.252156633385,O16,0,+,1,-66.8865536,O16,0,+,1,-66.8865536,8.03365507,0.0,0.0,2.9534836989562003
113336,4,-0.322137090248,-0.317474525209,-0.320253991876,-0.236049086293,2.165168207731,0.455610198655,0.09913323755,-1.154477705422,0.657363367884,0.475494423855,-0.761621985958,-0.715737562193,-0.289823284924,-0.885513642333,1.081308451509,1.851351414094,0.047866599379,O16,0,+,1,-77.9958616,O16,0,+,1,-77.9958616,7.42754827,0.0,0.0,2.849027756972543
113336,8,-0.322137090248,-0.317474525209,-0.320253991876,-0.236049086293,2.165168207731,0.455610198655,0.09913323755,-1.154477705422,0.657363367884,0.475494423855,-0.761621985958,-0.715737562193,-0.289823284924,-0.885513642333,1.081308451509,1.851351414094,0.047866599379,O16,0,+,1,-113.188298,O16,0,+,1,-113.188298,6.7398866,0.0,0.0,2.7256737680801053
113336,6,-0.322137090248,-0.317474525209,-0.320253991876,-0.236049086293,2.165168207731,0.455610198655,0.09913323755,-1.154477705422,0.657363367884,0.475494423855,-0.761621985958,-0.715737562193,-0.289823284924,-0.885513642333,1.081308451509,1.851351414094,0.047866599379,O16,0,+,1,-100.715417,O16,0,+,1,-100.715417,7.04146528,0.0,0.0,2.7804453186495146
114257,8,-0.344307051667,-0.341559680409,-0.338395666232,-0.232255391959,2.626173998472,1.018979855522,-0.002021075991,-0.959948015729,0.71330705161,0.322129160272,-0.774966532999,-0.728311236382,-0.378697344818,-0.743711119261,0.974970673626,-3.709478559641,-0.550777771143,O16,0,+,1,-104.546108,O16,0,+,1,-104.546108,6.96424824,0.0,0.0,2.7665247387290792
114257,4,-0.344307051667,-0.341559680409,-0.338395666232,-0.232255391959,2.626173998472,1.018979855522,-0.002021075991,-0.959948015729,0.71330705161,0.322129160272,-0.774966532999,-0.728311236382,-0.378697344818,-0.743711119261,0.974970673626,-3.709478559641,-0.550777771143,O16,0,+,1,-72.8353925,O16,0,+,1,-72.8353925,7.63042906,0.0,0.0,2.8844132765607635
114257,6,-0.344307051667,-0.341559680409,-0.338395666232,-0.232255391959,2.626173998472,1.018979855522,-0.002021075991,-0.959948015729,0.71330705161,0.322129160272,-0.774966532999,-0.728311236382,-0.378697344818,-0.743711119261,0.974970673626,-3.709478559641,-0.550777771143,O16,0,+,1,-93.3257429,O16,0,+,1,-93.3257429,7.22836134,0.0,0.0,2.813853626257059
115311,10,-0.334109588049,-0.328527718142,-0.327706424036,-0.247116801403,2.309599695846,0.676245900102,-0.038584805642,-1.222023551011,0.952187302479,0.286064262615,-0.7894790974,-0.710965303543,-0.510046570289,-0.551513978915,0.960021136029,1.217235681465,0.125870501575,O16,0,+,1,-114.650561,O16,0,+,1,-114.650561,6.78152263,0.0,0.0,2.7333008469614173
115410,6,-0.321197647663,-0.320607593757,-0.319847440164,-0.242880755543,2.221346012916,0.702727354036,0.187949621291,-0.802785641631,0.738540539569,0.52432547225,-0.7096461631,-0.708336381118,-0.191058389732,-0.984671693959,1.130313993826,1.533700309692,0.050297869194,O16,0,+,1,-93.9159865,O16,0,+,1,-93.9159865,7.68273083,0.0,0.0,2.893465347986735
115410,4,-0.321197647663,-0.320607593757,-0.319847440164,-0.242880755543,2.221346012916,0.702727354036,0.187949621291,-0.802785641631,0.738540539569,0.52432547225,-0.7096461631,-0.708336381118,-0.191058389732,-0.984671693959,1.130313993826,1.533700309692,0.050297869194,O16,0,+,1,-75.9176421,O16,0,+,1,-75.9176421,8.01517484,0.0,0.0,2.950353492380193
115410,8,-0.321197647663,-0.320607593757,-0.319847440164,-0.242880755543,2.221346012916,0.702727354036,0.187949621291,-0.802785641631,0.738540539569,0.52432547225,-0.7096461631,-0.708336381118,-0.191058389732,-0.984671693959,1.130313993826,1.533700309692,0.050297869194,O16,0,+,1,-103.033855,O16,0,+,1,-103.033855,7.43197731,0.0,0.0,2.8498049406933097
116923,4,-0.326371483194,-0.330966230748,-0.3230516726,-0.262810922174,2.407438759356,0.953840053502,0.062703870969,-1.0841824261,0.96739247548,0.589808653614,-0.808425110435,-0.724590828379,-0.388705372066,-0.760103803065,0.979489899025,3.861487646514,0.891730751193,O16,0,+,1,-90.0709486,O16,0,+,1,-90.0709486,7.41808985,0.0,0.0,2.847367334925369
116923,6,-0.326371483194,-0.330966230748,-0.3230516726,-0.262810922174,2.407438759356,0.953840053502,0.062703870969,-1.0841824261,0.96739247548,0.589808653614,-0.808425110435,-0.724590828379,-0.388705372066,-0.760103803065,0.979489899025,3.861487646514,0.891730751193,O16,0,+,1,-108.823556,O16,0,+,1,-108.823556,7.07827141,0.0,0.0,2.7870562068246847
122257,6,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O16,0,+,1,-94.593296,O16,0,+,1,-94.593296,7.40435811,0.0,0.0,2.844955008431592
122257,8,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O16,0,+,1,-102.698533,O16,0,+,1,-102.698533,7.18480928,0.0,0.0,2.806104091084292
122257,4,-0.34576866788,-0.337454678223,-0.339130657027,-0.255119843637,2.448857721735,0.409961421744,-0.016739984414,-0.927037003931,0.851288587128,0.570741357704,-0.764659761022,-0.705359764678,-0.506832092339,-0.598153736773,0.93111718093,0.281061966905,-0.229089700356,O16,0,+,1,-77.5702373,O16,0,+,1,-77.5702373,7.73720193,0.0,0.0,2.9028628662063936
122434,4,-0.346993834241,-0.346644492975,-0.34874632524,-0.259152365593,2.566059854038,0.888864598171,-0.020093037437,-1.279233072477,0.967779149251,0.455183833689,-0.962878702434,-0.712254804437,-0.649802578323,-0.420381151262,0.860748918458,2.410766742363,0.312820203459,O16,0,+,1,-85.39845,O16,0,+,1,-85.39845,7.33656372,0.0,0.0,2.833015109384346
